respondent_id,business_type,city_tier,region,years_of_operation,n_employees,annual_revenue_band,business_size,customer_facing_packaging,decision_maker,n_decision_stakeholders,supplier_approval_formality,purchase_decision_complexity,days_to_approve_supplier,owner_involvement,current_packaging_material,monthly_packaging_spend,order_frequency,monthly_order_volume,current_supplier_type,uses_plastic_packaging,usecase_takeaway,usecase_dinein,usecase_delivery,usecase_retail,usecase_ecommerce,usecase_gifting,usecase_storage,usecase_transport,pref_food_containers,pref_bowls,pref_cups,pref_carry_bags,pref_paper_mailers,pref_corrugated_boxes,pref_meal_trays,pref_protective_packaging,pref_premium_branded,req_food_safe,req_leak_proof,req_heat_resistance,req_strength_durability,req_design_branding,req_compostability,req_appearance,pain_high_cost,pain_poor_quality,pain_delayed_delivery,pain_inconsistent_quality,pain_no_eco_options,pain_poor_customization,pain_limited_reliability,pain_moq_issue,pain_lead_time,sustainability_importance,plastic_impact_awareness,customer_demand_eco,regulatory_pressure_awareness,esg_image_importance,certification_required,lab_test_required,trust_biodegradable_claims,greenwashing_concern,barrier_higher_price,barrier_quality_concern,barrier_current_relationship,barrier_lack_trusted_suppliers,barrier_supply_inconsistency,barrier_lack_awareness,barrier_customer_rejection_fear,barrier_operational_risk,cb_samples,cb_pilot_order,cb_competitive_pricing,cb_bulk_discount,cb_quality_warranty,cb_certification_proof,cb_delivery_reliability,cb_custom_branding,cb_flexible_payment,adoption_intention,likely_adopter,expected_biodegradable_budget,willingness_to_pay_premium_pct,lead_priority_score,feedback_text,referral_count,supplier_pain_score,switching_barrier_score,trust_builder_score,sustainability_mindset_score,packaging_demand_score,price_sensitivity_score,adoption_readiness_score,commercial_value_score,operational_risk_score,customer_visibility_score,product_fit_score,customer_value_segment,adoption_risk_category
ECV1035,Restaurant,Tier 2,North,15,59,10 - 50 Cr,Medium,Yes,Procurement Head,2,Medium,Medium,4.0,Rarely,Plastic,77987,Bi-weekly,744,Online Marketplace,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,4,5,3,4,4,1,3,No,No,No,No,Yes,Yes,No,No,Yes,2,5,3.0,3,5,Yes,No,2,5,5,4,2,3,2,2,3,3,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,2,No,38954,10.8,46.6,"Our current supplier is reliable, switching feels risky and unnecessary.",5,3,24,6,3.6,3,6.22,49.52,88.85,9.0,6,20,Medium Value,Cold Lead
ECV1036,Restaurant,Tier 1,South,8,116,> 50 Cr,Medium,Yes,Chef / Kitchen Manager,3,Medium,Medium,15.0,Sometimes,Mixed (Plastic + Paper),49404,Weekly,980,Distributor,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,4,3,5,3,1,2,3,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,3,5,4.0,3,3,Yes,Yes,3,5,3,3,3,3,4,3,4,3,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,3,No,38268,12.1,53.1,Interested but need more information on pricing and durability.,4,6,26,7,3.6,5,4.29,53.37,89.65,10.0,5,22,Medium Value,Warm Lead
ECV1037,Café,Tier 2,West,5,28,10 - 50 Cr,Small,Yes,Operations Manager,1,Medium,Medium,10.0,Sometimes,Mixed (Plastic + Paper),11410,Weekly,200,Online Marketplace,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,3,4,4,4,4,3,5,Yes,No,Yes,Yes,No,Yes,No,Yes,No,3,5,5.0,3,2,Yes,No,4,5,4,4,2,4,3,2,4,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,3,No,6324,16.4,44.8,"We are evaluating options, no immediate decision planned this quarter.",3,5,26,7,3.6,5,4.760000000000001,49.61,79.4,11.5,6,24,Medium Value,Cold Lead
ECV1038,Cloud Kitchen,Tier 2,East,4,25,50L - 2 Cr,Small,Yes,Owner,3,High,Medium,12.0,Always,Plastic,30908,Monthly,200,Distributor,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,5,5,3,3,3,3,3,Yes,No,Yes,Yes,No,No,No,Yes,No,2,3,3.0,4,5,No,Yes,3,3,3,3,2,5,2,1,2,2,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,3,No,22554,21.8,47.9,Interested but need more information on pricing and durability.,6,4,20,7,3.4,5,2.52,51.21,86.37,8.5,3,26,Medium Value,Warm Lead
ECV1039,Retail Store,Tier 3,West,4,58,10 - 50 Cr,Medium,No,Owner,3,Low,Low,16.0,Always,Mixed (Plastic + Paper),42632,Monthly,200,Direct Manufacturer,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,4,4,2,4,3,4,3,Yes,No,No,No,No,No,Yes,Yes,Yes,4,5,4.0,3,4,Yes,No,4,3,4,4,1,1,3,4,2,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,2,No,34360,17.4,53.1,Interested but need more information on pricing and durability.,5,4,21,7,4.0,4,4.66,51.99,82.62,9.0,4,24,Medium Value,Warm Lead
ECV1040,Café,Tier 3,West,5,40,2 - 10 Cr,Small,No,Procurement Head,2,High,Medium,3.0,Sometimes,Biodegradable (Partial),10919,Monthly,200,Local Wholesaler,No,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,5,5,4,2,5,4,2,No,No,No,Yes,No,Yes,Yes,Yes,No,4,4,4.0,3,5,Yes,Yes,5,1,4,4,4,3,3,3,2,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,1,No,8218,20.0,38.0,"Greenwashing is everywhere, hard to trust biodegradable claims without proof.",2,4,27,8,4.0,4,4.4,45.56,73.09,12.5,2,24,Low Value,Cold Lead
ECV1041,E-commerce Seller,Tier 1,West,11,15,10 - 50 Cr,Small,Yes,Operations Manager,2,Medium,High,13.0,Sometimes,Biodegradable (Partial),42821,Weekly,447,Local Wholesaler,Yes,No,No,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Yes,4,5,4,3,2,3,5,No,Yes,No,No,No,No,No,No,Yes,3,5,3.0,3,5,Yes,Yes,1,2,5,4,4,3,5,2,2,5,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,3,No,26504,6.0,53.4,"We are evaluating options, no immediate decision planned this quarter.",5,2,30,7,3.8,5,7.9,44.4,88.65,14.0,7,25,Medium Value,Cold Lead
ECV1042,Retail Store,Tier 2,South,5,50,10 - 50 Cr,Medium,No,Committee,2,Medium,Medium,20.0,Sometimes,Plastic,44167,Weekly,353,Direct Manufacturer,Yes,No,No,Yes,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,5,3,4,5,3,3,2,Yes,No,No,Yes,No,Yes,No,No,Yes,4,4,3.0,3,3,Yes,No,4,4,3,2,2,2,2,3,3,4,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,1,No,24008,22.5,47.9,Need strong evidence of food-safety and durability before we even consider it.,3,4,21,6,3.4,4,2.45,44.83,82.87,9.5,4,24,Medium Value,Cold Lead
ECV1043,Cloud Kitchen,Tier 2,East,12,136,2 - 10 Cr,Medium,Yes,Founder / Director,4,Low,Medium,12.0,Sometimes,Mixed (Plastic + Paper),61736,Daily,4387,Multiple Small Suppliers,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,5,5,2,3,3,2,3,No,No,Yes,No,No,Yes,No,No,Yes,3,4,3.0,3,2,Yes,No,2,5,1,5,2,2,4,1,3,3,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,4,Yes,37456,13.8,58.6,Open to switching if pricing is competitive and quality is proven.,7,3,21,7,3.0,5,1.5200000000000002,44.44,91.21,12.0,5,25,Medium Value,Cold Lead
ECV1044,E-commerce Seller,Tier 1,West,6,66,> 50 Cr,Medium,Yes,Chef / Kitchen Manager,3,Medium,High,7.0,Sometimes,Plastic,73835,Weekly,682,Distributor,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,4,4,4,5,3,3,4,Yes,No,No,Yes,Yes,No,No,No,No,3,3,4.0,3,4,Yes,No,2,3,5,4,3,4,5,4,4,3,Yes,Yes,Yes,Yes,No,No,Yes,No,No,2,No,54450,17.0,48.1,Lead times and minimum order quantities are usually a problem with eco suppliers.,3,3,32,5,3.4,6,6.8,40.65,94.47,13.5,6,28,Medium Value,Cold Lead
ECV1045,E-commerce Seller,Tier 3,South,12,11,50L - 2 Cr,Small,Yes,Committee,2,High,Medium,18.0,Sometimes,Mixed (Plastic + Paper),34055,Bi-weekly,200,Multiple Small Suppliers,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,4,4,3,4,1,3,5,No,Yes,Yes,No,No,No,Yes,No,Yes,3,5,3.0,3,4,Yes,No,3,3,5,4,4,5,3,3,2,3,No,Yes,No,No,No,Yes,Yes,No,Yes,1,No,27043,5.8,39.6,We tried paper containers but they leaked and customers complained.,2,4,29,4,3.6,3,7.12,46.52,83.05,10.0,4,21,Medium Value,Cold Lead
ECV1046,Café,Tier 1,West,21,75,> 50 Cr,Medium,Yes,Procurement Head,2,High,Medium,3.0,Always,Plastic,31659,Weekly,286,Local Wholesaler,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,5,5,3,4,5,4,5,Yes,Yes,Yes,No,No,Yes,No,No,No,5,4,2.0,3,2,No,No,2,4,2,5,3,3,2,1,2,3,Yes,No,Yes,No,Yes,Yes,No,No,Yes,3,No,21158,23.1,59.0,Interested but need more information on pricing and durability.,5,4,21,5,3.2,4,1.0900000000000003,48.04,84.54,10.0,5,26,Medium Value,Cold Lead
ECV1047,Cloud Kitchen,Tier 3,North,6,32,50L - 2 Cr,Small,Yes,Owner,2,High,Medium,16.0,Always,Biodegradable (Partial),27188,Weekly,344,Local Wholesaler,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,5,3,3,5,2,5,4,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,3,5,5.0,4,3,Yes,No,4,1,4,4,3,3,5,4,2,2,Yes,No,Yes,Yes,Yes,No,Yes,No,No,2,No,22421,12.8,46.5,Open to discussion but cost-benefit needs to make sense for our scale.,4,6,27,5,4.0,5,5.92,56.65,85.47,11.0,5,28,Medium Value,Warm Lead
ECV1048,Retail Store,Tier 2,North,2,213,10 - 50 Cr,Large,Yes,Owner,5,High,High,23.0,Sometimes,Mixed (Plastic + Paper),38611,Weekly,469,Multiple Small Suppliers,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,5,5,3,5,2,2,5,No,No,No,Yes,No,No,Yes,No,No,2,3,4.0,3,3,Yes,Yes,2,4,4,4,3,2,4,5,4,3,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,1,No,37077,13.8,37.0,Cost pressure is too high to absorb a price premium for green packaging.,2,2,29,7,3.0,2,5.420000000000001,35.47,81.93,12.5,4,21,Medium Value,Cold Lead
ECV1049,Restaurant,Tier 1,West,4,70,> 50 Cr,Medium,Yes,Chef / Kitchen Manager,3,Low,Medium,12.0,Always,Plastic,44443,Bi-weekly,304,Local Wholesaler,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,No,3,4,4,4,1,3,1,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,4,4,2.0,1,3,No,No,4,5,5,2,4,5,4,4,3,3,No,No,Yes,No,Yes,Yes,No,Yes,No,3,No,38934,9.4,57.0,"We are evaluating options, no immediate decision planned this quarter.",6,7,30,4,2.8,3,7.159999999999999,42.44,84.91,10.5,6,20,Medium Value,Cold Lead
ECV1050,Restaurant,Tier 2,South,6,22,2 - 10 Cr,Small,Yes,Operations Manager,1,Medium,Medium,16.0,Rarely,Aluminium / Foil,21705,Daily,1626,Direct Manufacturer,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes,No,4,5,3,4,3,4,5,Yes,No,No,Yes,No,Yes,No,Yes,No,3,4,2.0,3,1,No,Yes,4,5,5,5,4,4,2,4,4,2,No,No,No,No,Yes,Yes,Yes,No,No,1,No,12295,-1.3,37.3,"Greenwashing is everywhere, hard to trust biodegradable claims without proof.",3,4,30,3,2.6,4,7.43,33.18,81.9,10.5,6,25,Medium Value,Cold Lead
ECV1051,Restaurant,Tier 1,North,15,80,10 - 50 Cr,Medium,Yes,Committee,2,High,Low,11.0,Always,Mixed (Plastic + Paper),36852,Monthly,200,Local Wholesaler,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Yes,5,5,4,5,3,3,1,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,5,2,1.0,4,2,Yes,No,1,4,5,4,2,4,4,3,3,5,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,2,No,27616,13.9,53.0,We tried paper containers but they leaked and customers complained.,4,7,30,6,2.8,5,6.709999999999999,42.22,87.6,14.5,7,28,Medium Value,Cold Lead
ECV1052,E-commerce Seller,Tier 2,North,15,53,2 - 10 Cr,Medium,Yes,Owner,3,Low,Low,17.0,Always,Plastic,59229,Weekly,475,Online Marketplace,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,4,4,3,4,5,3,3,Yes,No,No,No,No,No,No,Yes,No,4,4,2.0,4,4,Yes,No,2,4,3,5,3,4,3,1,4,5,Yes,No,Yes,Yes,No,No,Yes,Yes,No,2,No,41590,17.0,51.2,Quality of eco packaging we've tried before was inconsistent and disappointing.,4,2,28,5,3.6,5,3.4000000000000004,43.99,90.92,13.0,6,25,Medium Value,Cold Lead
ECV1053,Retail Store,Tier 2,East,4,125,10 - 50 Cr,Medium,Yes,Owner,2,High,Medium,1.0,Sometimes,Paper / Cardboard,40063,Weekly,421,Local Wholesaler,No,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,4,4,3,4,3,5,4,Yes,No,Yes,Yes,No,No,No,Yes,Yes,4,5,2.0,4,3,No,Yes,2,4,1,3,4,4,1,3,4,4,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,2,No,37267,13.9,51.7,Lead times and minimum order quantities are usually a problem with eco suppliers.,4,5,24,7,3.6,4,0.31000000000000005,52.72,86.19,9.5,8,25,Medium Value,Warm Lead
ECV1054,Retail Store,Tier 2,West,8,25,50L - 2 Cr,Small,No,Chef / Kitchen Manager,1,High,Medium,11.0,Always,Mixed (Plastic + Paper),22217,Monthly,200,Online Marketplace,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,5,3,2,4,4,4,2,No,No,No,Yes,Yes,No,No,No,No,1,3,3.0,3,4,No,Yes,4,4,4,5,4,3,2,3,2,2,No,No,No,Yes,Yes,No,Yes,No,No,1,No,11700,9.2,20.4,Need strong evidence of food-safety and durability before we even consider it.,0,2,25,3,2.8,4,5.08,29.61,78.06,10.5,5,24,Medium Value,Cold Lead
ECV1055,E-commerce Seller,Tier 3,North,11,70,2 - 10 Cr,Medium,Yes,Founder / Director,1,Medium,Medium,1.0,Sometimes,Mixed (Plastic + Paper),55155,Daily,4380,Local Wholesaler,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,3,4,1,5,4,3,3,No,No,No,Yes,No,No,No,Yes,No,4,4,3.0,4,4,Yes,Yes,2,5,3,4,2,4,2,3,3,4,Yes,Yes,Yes,No,Yes,Yes,No,No,No,4,Yes,50322,19.2,64.2,Looking for reliable suppliers with consistent quality and good lead times.,4,2,25,5,3.8,6,2.7800000000000002,48.7,92.43,11.5,4,27,Medium Value,Cold Lead
ECV1056,Café,Tier 1,North,4,5,< 50L,Micro,Yes,Founder / Director,1,High,Low,6.0,Always,Plastic,6988,Monthly,200,Local Wholesaler,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,5,3,5,4,5,2,2,No,No,No,Yes,No,No,No,No,Yes,3,3,2.0,5,3,Yes,Yes,3,4,2,4,3,3,4,2,2,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,2,No,3333,12.5,38.1,"Our current supplier is reliable, switching feels risky and unnecessary.",3,2,24,8,3.2,5,2.95,39.82,75.96,13.5,5,24,Medium Value,Cold Lead
ECV1057,Hotel,Tier 1,South,13,48,> 50 Cr,Small,Yes,Owner,3,High,Medium,15.0,Always,Plastic,61433,Monthly,200,Online Marketplace,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,4,4,4,4,5,1,3,Yes,No,No,No,No,No,No,No,Yes,4,5,4.0,2,5,Yes,Yes,2,3,5,3,3,3,3,3,2,2,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4,Yes,52772,15.3,64.8,Looking for reliable suppliers with consistent quality and good lead times.,7,2,24,8,4.0,3,6.17,52.03,87.18,8.0,7,19,Medium Value,Warm Lead
ECV1058,Restaurant,Tier 1,Central,7,11,2 - 10 Cr,Small,Yes,Operations Manager,2,Low,High,22.0,Sometimes,Plastic,16522,Quarterly,200,Direct Manufacturer,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,5,3,5,4,3,4,3,Yes,No,No,Yes,No,No,No,Yes,No,4,2,2.0,4,4,No,Yes,2,3,3,4,1,2,5,2,2,2,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2,No,10571,18.9,44.7,Need strong evidence of food-safety and durability before we even consider it.,2,3,21,7,3.2,4,4.010000000000001,45.26,79.99,12.5,6,24,Medium Value,Cold Lead
ECV1059,Restaurant,Tier 1,South,3,52,2 - 10 Cr,Medium,Yes,Procurement Head,2,Low,Low,9.0,Always,Paper / Cardboard,82846,Weekly,1690,Local Wholesaler,No,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,4,3,4,4,5,4,2,No,No,No,No,No,Yes,No,Yes,No,3,2,4.0,3,3,Yes,No,2,4,4,4,5,2,4,2,3,2,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2,No,48146,9.7,53.4,Considering this as part of our broader sustainability roadmap.,6,2,26,8,3.0,6,5.830000000000001,38.79,95.27,10.0,7,27,Medium Value,Cold Lead
ECV1060,Retail Store,Tier 1,Central,9,63,2 - 10 Cr,Medium,Yes,Founder / Director,2,Medium,High,2.0,Sometimes,Plastic,44982,Daily,2717,Distributor,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,Yes,No,5,5,4,3,5,2,3,No,Yes,No,No,No,No,Yes,No,No,3,5,2.0,5,1,Yes,Yes,2,4,5,4,3,1,4,3,2,3,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,1,No,24658,0.9,37.3,Biodegradable options are too expensive for our margins right now.,4,2,25,7,3.2,2,8.01,41.26,83.0,11.0,6,19,Medium Value,Cold Lead
ECV1061,Café,Tier 1,West,4,68,> 50 Cr,Medium,Yes,Owner,2,Medium,Low,20.0,Always,Mixed (Plastic + Paper),35099,Daily,2063,Local Wholesaler,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,5,3,3,5,2,5,5,Yes,Yes,No,Yes,No,Yes,No,Yes,No,5,4,4.0,3,5,Yes,No,3,3,4,4,2,5,5,3,3,2,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,5,Yes,18934,21.9,76.7,"Eco-friendly is the future, we want to be early movers in our segment.",5,5,28,7,4.2,5,5.01,56.56,87.26,12.5,5,28,Medium Value,Warm Lead
ECV1062,Hotel,Tier 1,South,2,25,10 - 50 Cr,Small,No,Procurement Head,1,High,High,11.0,Sometimes,Aluminium / Foil,73814,Monthly,200,Local Wholesaler,No,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,4,3,4,4,5,3,5,No,No,No,Yes,Yes,Yes,No,Yes,No,2,4,3.0,3,5,Yes,No,3,3,1,2,3,5,2,2,2,3,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,4,Yes,59079,13.4,55.5,Bulk pricing and dependable delivery will be the deciding factor for us.,2,4,20,6,3.4,3,0.76,46.25,84.47,8.5,4,20,Medium Value,Cold Lead
ECV1063,E-commerce Seller,Tier 1,West,14,49,10 - 50 Cr,Small,Yes,Owner,3,Low,Medium,20.0,Always,Aluminium / Foil,31563,Daily,2194,Local Wholesaler,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,4,3,4,4,4,1,5,No,No,Yes,Yes,No,No,No,No,Yes,5,4,3.0,2,3,No,No,3,5,5,5,3,3,5,4,4,4,Yes,Yes,Yes,No,Yes,No,No,No,Yes,4,Yes,18255,14.8,61.5,"Our customers ask for sustainable packaging, so this is a serious option.",5,3,33,5,3.4,4,7.02,38.83,84.52,15.5,5,20,Medium Value,Cold Lead
ECV1064,Retail Store,Tier 3,West,6,113,10 - 50 Cr,Medium,Yes,Chef / Kitchen Manager,4,Medium,Low,28.0,Always,Paper / Cardboard,40705,Weekly,799,Direct Manufacturer,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,5,5,2,5,4,4,4,Yes,No,No,No,Yes,No,No,Yes,Yes,2,5,5.0,2,4,Yes,Yes,2,5,4,3,5,3,3,3,2,2,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2,No,26826,8.3,44.6,Biodegradable options are too expensive for our margins right now.,4,4,25,8,3.6,2,5.57,49.94,82.3,8.0,5,23,Medium Value,Cold Lead
ECV1065,Hotel,Tier 1,East,35,169,> 50 Cr,Medium,No,Owner,4,High,Medium,29.0,Sometimes,Paper / Cardboard,198998,Quarterly,200,Local Wholesaler,No,No,Yes,No,No,No,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,5,3,2,4,4,3,3,Yes,Yes,No,No,Yes,Yes,No,Yes,No,4,4,2.0,3,3,No,Yes,4,5,4,4,4,3,5,4,4,4,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,4,Yes,152973,13.8,70.7,Open to switching if pricing is competitive and quality is proven.,5,5,32,6,3.2,6,5.82,37.44,97.41,13.0,2,27,Medium Value,Cold Lead
ECV1066,Hotel,Tier 3,South,6,51,2 - 10 Cr,Medium,No,Committee,1,High,Medium,2.0,Sometimes,Biodegradable (Partial),98444,Weekly,1821,Online Marketplace,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,5,4,2,4,4,3,5,Yes,Yes,No,Yes,No,No,No,Yes,Yes,3,3,4.0,4,4,Yes,Yes,3,4,3,3,3,4,2,4,2,2,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,2,No,62730,13.5,52.4,"Our current supplier is reliable, switching feels risky and unnecessary.",0,5,23,7,3.6,2,3.35,48.6,84.48,8.5,3,20,Medium Value,Cold Lead
ECV1067,Cloud Kitchen,Tier 1,West,19,116,> 50 Cr,Medium,Yes,Owner,3,Medium,Medium,7.0,Rarely,Mixed (Plastic + Paper),106143,Weekly,1759,Distributor,Yes,No,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,3,4,4,3,5,4,4,Yes,Yes,No,Yes,No,No,Yes,No,Yes,4,5,3.0,5,4,No,Yes,4,5,3,4,4,4,4,2,3,4,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,4,Yes,66271,16.3,68.6,We need eco-friendly packaging to meet customer expectations.,6,5,28,8,4.2,5,3.87,57.89,95.01,13.5,4,24,Medium Value,Warm Lead
ECV1068,Restaurant,Tier 1,West,31,16,2 - 10 Cr,Small,Yes,Procurement Head,1,High,Medium,12.0,Rarely,Plastic,23940,Bi-weekly,200,Local Wholesaler,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,5,5,4,3,3,5,4,Yes,Yes,Yes,No,No,Yes,No,No,Yes,4,4,2.0,3,4,No,Yes,4,3,3,2,3,4,5,5,2,4,No,Yes,No,No,Yes,Yes,Yes,No,Yes,4,Yes,16664,20.7,57.5,Open to switching if pricing is competitive and quality is proven.,2,5,28,5,3.4,5,3.8300000000000005,46.5,84.58,11.0,8,28,Medium Value,Cold Lead
ECV1069,Café,Tier 2,West,2,29,2 - 10 Cr,Small,Yes,Chef / Kitchen Manager,2,High,High,9.0,Sometimes,Plastic,18139,Weekly,215,Direct Manufacturer,Yes,Yes,No,Yes,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes,4,4,4,4,4,4,5,No,No,No,No,Yes,Yes,No,Yes,No,3,3,3.0,3,4,Yes,Yes,4,5,3,2,1,2,4,4,2,3,No,Yes,Yes,Yes,Yes,Yes,No,No,No,4,Yes,10749,13.9,53.9,"Our customers ask for sustainable packaging, so this is a serious option.",6,3,21,5,3.2,3,4.109999999999999,45.37,78.64,9.0,7,22,Medium Value,Cold Lead
ECV1070,Cloud Kitchen,Tier 1,Central,2,56,> 50 Cr,Medium,Yes,Owner,2,Medium,Medium,10.0,Always,Plastic,72186,Weekly,676,Distributor,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,5,4,3,4,3,3,4,No,No,No,Yes,No,No,No,No,No,4,4,4.0,4,4,No,Yes,4,4,3,3,3,3,4,3,2,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,5,Yes,48207,14.3,70.4,We need eco-friendly packaging to meet customer expectations.,7,1,24,8,4.0,2,4.07,50.22,86.31,11.5,5,20,Medium Value,Warm Lead
ECV1071,Café,Tier 1,South,3,40,10 - 50 Cr,Small,Yes,Owner,1,Medium,Medium,1.0,Sometimes,Mixed (Plastic + Paper),16638,Daily,1191,Distributor,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,Yes,No,4,5,2,5,4,1,5,No,No,Yes,No,No,Yes,Yes,No,Yes,2,3,2.0,3,5,No,Yes,2,5,5,2,3,3,5,2,3,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,2,No,9257,7.9,39.7,Open to discussion but cost-benefit needs to make sense for our scale.,5,4,26,8,3.0,4,7.71,40.86,80.04,10.0,5,23,Medium Value,Cold Lead
ECV1072,E-commerce Seller,Tier 2,West,3,36,10 - 50 Cr,Small,Yes,Procurement Head,1,High,High,11.0,Sometimes,Plastic,42345,Weekly,861,Direct Manufacturer,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,4,3,5,4,3,4,3,No,Yes,No,Yes,No,Yes,No,No,Yes,5,5,3.0,3,5,Yes,Yes,4,4,3,3,2,1,2,2,2,4,Yes,Yes,No,Yes,No,Yes,Yes,No,No,4,Yes,35933,19.5,67.2,Bulk pricing and dependable delivery will be the deciding factor for us.,5,4,19,5,4.2,5,2.75,61.98,88.58,10.5,7,25,Medium Value,Warm Lead
